nombre,indipais,telefono,,,,,,,,,,,,,,,,,,,,,
AWA A.K S.A.S,57,3164956430,,,,,,,,,,,,,,,,,,,,,
INARCSOFT S.A.S,57,3164963069,,,,,,,,,,,,,,,,,,,,,
ECOLSIERRA EXPORT S.A.S,57,3164982846,,,,,,,,,,,,,,,,,,,,,
CONVERTIDORA DEL NORTE SAS,57,3165161105,,,,,,,,,,,,,,,,,,,,,
QUICK AND TASTY DE COLOMBIA S.A.,57,3165208633,,,,,,,,,,,,,,,,,,,,,
INDUSTRY STYLE SAS,57,3165209870,,,,,,,,,,,,,,,,,,,,,
PRODUCTOS VICKY S.A.S,57,3165212211,,,,,,,,,,,,,,,,,,,,,
BATERIAS FAICO,57,3165216524,,,,,,,,,,,,,,,,,,,,,
SEGURIDAD ALIMENTARIA DE OCCIDENTE SAS,57,3165229000,,,,,,,,,,,,,,,,,,,,,
PRAGMA S.A.,57,3165230000,,,,,,,,,,,,,,,,,,,,,
EZZIO LTDA,57,3165235255,,,,,,,,,,,,,,,,,,,,,
EZZIO LTDA,57,3165235258,,,,,,,,,,,,,,,,,,,,,
CONGELAGRO SA / MCCAIN COLOMBIA,57,3165245672,,,,,,,,,,,,,,,,,,,,,
LOGOTIPOS CHOCOLATES,57,3165250080,,,,,,,,,,,,,,,,,,,,,
MANITOBA LTDA,57,3165250830,,,,,,,,,,,,,,,,,,,,,
COMPAÑIA DE PIJAMAS GB SAS,57,3165251428,,,,,,,,,,,,,,,,,,,,,
LISTO Y FRESCO LTDA,57,3165260498,,,,,,,,,,,,,,,,,,,,,
MARKETING WORLD WIDE SAS,57,3165270130,,,,,,,,,,,,,,,,,,,,,
C.I SOEXCOL S.A.S,57,3165275809,,,,,,,,,,,,,,,,,,,,,
FASTTRACK SAS,57,3165285235,,,,,,,,,,,,,,,,,,,,,
FUNDACION CLINICA VALLE DEL LILI,57,3165297130,,,,,,,,,,,,,,,,,,,,,
WAIMARI,57,3165298094,,,,,,,,,,,,,,,,,,,,,
DISTRIBUCIONES LELA SAS,57,3165327793,,,,,,,,,,,,,,,,,,,,,
DISTRIBUCIONES LELA SAS,57,3165327793,,,,,,,,,,,,,,,,,,,,,
ASOCIACIÓN DE AUTORIDADES ARHUACAS DE LA SIERRA NEVADA ASO-CIT,57,3165384071,,,,,,,,,,,,,,,,,,,,,
ASOCIACIÓN DE CACAOCULTORES DEL MUNICIPIO DE LOS ANDES SOTOMAYOR,57,3165387586,,,,,,,,,,,,,,,,,,,,,
CASALUKER S.A,57,3165391387,,,,,,,,,,,,,,,,,,,,,
MASIVA SAS,57,3165762665,,,,,,,,,,,,,,,,,,,,,
MASIVA SAS,57,3165762665,,,,,,,,,,,,,,,,,,,,,
AGROINNOVA COLOMBIA TRADING,57,3165790700,,,,,,,,,,,,,,,,,,,,,
ALOEXPORT COLOMBIA,57,3166197452,,,,,,,,,,,,,,,,,,,,,
YAGEMODAPURA SAS,57,3166231879,,,,,,,,,,,,,,,,,,,,,
SANTIFICADA W,57,3166235751,,,,,,,,,,,,,,,,,,,,,
SERVIBARRAS S.A.S,57,3166445949,,,,,,,,,,,,,,,,,,,,,
C.I. DULCES LA AMERICANA S.A,57,3166592132,,,,,,,,,,,,,,,,,,,,,
EXPOCAROLA S.A.S.,57,3166805863,,,,,,,,,,,,,,,,,,,,,
CODISCOS S.A.S,57,3166902221,,,,,,,,,,,,,,,,,,,,,
FLORESTA FLOWERS S.A.S,57,3166904972,,,,,,,,,,,,,,,,,,,,,
ALIMENTOS LA ISABELA SAS,57,3166910658,,,,,,,,,,,,,,,,,,,,,
BIO-STEVIA S.A.S.,57,3166912791,,,,,,,,,,,,,,,,,,,,,
ESPUMAS SANTANDER SAS,57,3166916931,,,,,,,,,,,,,,,,,,,,,
HELMAN S.A.S.,57,3166918885,,,,,,,,,,,,,,,,,,,,,
COLMAQUINAS,57,3166928482,,,,,,,,,,,,,,,,,,,,,
COLMAQUINAS,57,3166928482,,,,,,,,,,,,,,,,,,,,,
LABORATORIOS BIOLOGIC SAS,57,3166930588,,,,,,,,,,,,,,,,,,,,,
FOOD TRADERS WORLDWIDE S.A.S,57,3166942641,,,,,,,,,,,,,,,,,,,,,
HELMAN S.A.S.,57,3166943749,,,,,,,,,,,,,,,,,,,,,
CREACIONES MAYATEX,57,3167357217,,,,,,,,,,,,,,,,,,,,,
QUIROGA MORA INVESTMENTS SAS,57,3167413945,,,,,,,,,,,,,,,,,,,,,
EXPOMEAT LIMITADA,57,3167420662,,,,,,,,,,,,,,,,,,,,,
REDGREEN S.A,57,3167422547,,,,,,,,,,,,,,,,,,,,,
ALUMINIO NACIONAL ALUMINA,57,3167427087,,,,,,,,,,,,,,,,,,,,,
SOLUTIONS FOR DIRECT SELLING S.A.S,57,3167428901,,,,,,,,,,,,,,,,,,,,,
LA TOUR S.A,57,3167429162,,,,,,,,,,,,,,,,,,,,,
COMPAÑÍA LATINA DE ALIMENTOS,57,3167429999,,,,,,,,,,,,,,,,,,,,,
TEJAR DE PESCADERO S.AS.,57,3167433359,,,,,,,,,,,,,,,,,,,,,
PRONALMED SAS,57,3167439863,,,,,,,,,,,,,,,,,,,,,
C.I. PATHROS S.A.S.,57,3167443327,,,,,,,,,,,,,,,,,,,,,
ALMACOR DE COLOMBIA S.A.S,57,3167447655,,,,,,,,,,,,,,,,,,,,,
C.I. INDUDISE S.A.,57,3167449375,,,,,,,,,,,,,,,,,,,,,
NEAT DESIGN SAS,57,3167499608,,,,,,,,,,,,,,,,,,,,,
SORETEXDECOLOMBIA /MARÍA SORELLY PINEDA ECHEVERRI,57,3167525649,,,,,,,,,,,,,,,,,,,,,
CLAUDIA QUINTERO ROPA DEPORTIVA SAS,57,3167532948,,,,,,,,,,,,,,,,,,,,,
ART DIRECTOR COLOMBIA S.A.S.,57,3167544828,,,,,,,,,,,,,,,,,,,,,
DISTRIBUIDORA INDUSTRIAL GODOY S.A.S DIG MODA,57,3167859703,,,,,,,,,,,,,,,,,,,,,
BODY SOUL ACTIVE WEAR S.A.S,57,3167884049,,,,,,,,,,,,,,,,,,,,,
ENITELAR,57,3168200938,,,,,,,,,,,,,,,,,,,,,
ENITELAR,57,3168200938,,,,,,,,,,,,,,,,,,,,,
CI COLOMBIANA DE INDIGOS,57,3168256565,,,,,,,,,,,,,,,,,,,,,
RIGHT COMMERCE COLOMBIA,57,3168279469,,,,,,,,,,,,,,,,,,,,,
LANZCOM AUDIOVISUAL S.A.S,57,3168294363,,,,,,,,,,,,,,,,,,,,,
CLAUDIA QUINTERO ROPA DEPORTIVA SAS,57,3168301159,,,,,,,,,,,,,,,,,,,,,
LABORATORIOS GENERICOS DE BELLEZA SAS,57,3168312114,,,,,,,,,,,,,,,,,,,,,
C.I LA COSECHA DEL VALLE S.A.S,57,3168314476,,,,,,,,,,,,,,,,,,,,,
LAMINAS TROQUELADAS DE ANTIOQUIA,57,3168321929,,,,,,,,,,,,,,,,,,,,,
INVERSIONES NATALIA DUQUE E HIJOS SAS,57,3168328743,,,,,,,,,,,,,,,,,,,,,
CONFECCIONES SALOME LTDA,57,3168330071,,,,,,,,,,,,,,,,,,,,,
SAINT LAZARE,57,3168335746,,,,,,,,,,,,,,,,,,,,,
ALIMENTOS NARANJA VERDE LTDA,57,3168336471,,,,,,,,,,,,,,,,,,,,,
EUPHORIANET SAS,57,3168338270,,,,,,,,,,,,,,,,,,,,,
CI COMFEMMES SAS,57,3168343344,,,,,,,,,,,,,,,,,,,,,
PRODITEXCO SA,57,3168741795,,,,,,,,,,,,,,,,,,,,,
SOFKA TECHNOLOGIES,57,3168742360,,,,,,,,,,,,,,,,,,,,,
JUAN DIEGO URIBE MEJIA,57,3168742896,,,,,,,,,,,,,,,,,,,,,
SOFKA TECHNOLOGIES,57,3168743090,,,,,,,,,,,,,,,,,,,,,
C I CONCEPTO DE DISEÑO S.A.S,57,3168746761,,,,,,,,,,,,,,,,,,,,,
RAF_OVER,57,3168755715,,,,,,,,,,,,,,,,,,,,,
CONFECCIONES SALOME LTDA,57,3168756843,,,,,,,,,,,,,,,,,,,,,
OLEOFLORES S.A.S,57,3168765719,,,,,,,,,,,,,,,,,,,,,
TAO COMPANY VANESSA ARCILA,57,3168769746,,,,,,,,,,,,,,,,,,,,,
INVERSIONES NATALIA DUQUE E HIJOS SAS,57,3168776744,,,,,,,,,,,,,,,,,,,,,
CONFECCIONES Y PIJAMAS LUNASOL,57,3168783755,,,,,,,,,,,,,,,,,,,,,
SPEAL SAS,57,3168787885,,,,,,,,,,,,,,,,,,,,,
CARIBBEAN SUNRISE LABORATORIOS M,57,3168788981,,,,,,,,,,,,,,,,,,,,,
C.I. FRUTOS NATURALES DE COLOMBIA LTDA,57,3172100509,,,,,,,,,,,,,,,,,,,,,
ROPA INTIMA CAROL SAS,57,3172257834,,,,,,,,,,,,,,,,,,,,,
MODA HAPPY S.A.S,57,3172293192,,,,,,,,,,,,,,,,,,,,,
CLOUDEX SAS,57,3172359344,,,,,,,,,,,,,,,,,,,,,
MEDISANDER SAS,57,3172593444,,,,,,,,,,,,,,,,,,,,,
ASOPRADUSE,57,3172598885,,,,,,,,,,,,,,,,,,,,,
COASPHARMA SAS,57,3173002306,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAS Y CONFECCIONES INDUCON SAS,57,3173318738,,,,,,,,,,,,,,,,,,,,,
BATERIAS FAICO,57,3173320414,,,,,,,,,,,,,,,,,,,,,
MANTRA GROUP S.A.S,57,3173583081,,,,,,,,,,,,,,,,,,,,,
NATURAL FOODS ENTERPRISE SAS,57,3173618843,,,,,,,,,,,,,,,,,,,,,
GRUPO ASTHEC S.A,57,3173630999,,,,,,,,,,,,,,,,,,,,,
FUNDACION CARDIOINFANTIL,57,3173633561,,,,,,,,,,,,,,,,,,,,,
CELLULAR PAYMENT SYSTEMS SAS,57,3173637079,,,,,,,,,,,,,,,,,,,,,
CHAPOLA COFFEE SAS,57,3173651927,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAS HACEB S.A,57,3173665102,,,,,,,,,,,,,,,,,,,,,
DECORMADERAS INTERNATIONAL LTDA.,57,3173675134,,,,,,,,,,,,,,,,,,,,,
IMPROPHARMA,57,3173681262,,,,,,,,,,,,,,,,,,,,,
AGROINNOVA COLOMBIA TRADING,57,3173708487,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAS CONDOR DEL NORTE S.A.S.,57,3173714343,,,,,,,,,,,,,,,,,,,,,
PISCIFACTORIA REMAR SAS,57,3173717249,,,,,,,,,,,,,,,,,,,,,
QBCO S.A,57,3173720918,,,,,,,,,,,,,,,,,,,,,
TROPICAL FRUITS EXPORT SAS,57,3173735009,,,,,,,,,,,,,,,,,,,,,
COFFEE COMPANY HUILA LTDA,57,3173796676,,,,,,,,,,,,,,,,,,,,,
LABORATORIOS FARMA PAR S.A.S,57,3173820629,,,,,,,,,,,,,,,,,,,,,
INDUSTRIA DE LICORES DEL VALLE,57,3173832818,,,,,,,,,,,,,,,,,,,,,
COOMEVA MEDICINA PREPAGADA,57,3173835687,,,,,,,,,,,,,,,,,,,,,
ATUNES Y ENLATADOS DEL CARIBE S.A.,57,3173836326,,,,,,,,,,,,,,,,,,,,,
CARLOS ALBERTO PEREA CARDONA- CASA DEL BORDADO FRIXIO,57,3173836382,,,,,,,,,,,,,,,,,,,,,
SUGOI COLOMBIA SAS,57,3173837556,,,,,,,,,,,,,,,,,,,,,
ASOCIACIÓN DE AUTORIDADES ARHUACAS DE LA SIERRA NEVADA ASO-CIT,57,3173846408,,,,,,,,,,,,,,,,,,,,,
ALEXANDRA FARMS S.A.S,57,3174009530,,,,,,,,,,,,,,,,,,,,,
PRODUCTOS AVIÑON S.A.S.,57,3174010620,,,,,,,,,,,,,,,,,,,,,
LADRILLERA SANTAFÉ S.A.,57,3174022589,,,,,,,,,,,,,,,,,,,,,
TEJAR DE PESCADERO S.AS.,57,3174031078,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAS CONDOR DEL NORTE S.A.S.,57,3174042301,,,,,,,,,,,,,,,,,,,,,
INDUSTRIALES DE AMÉRICA S.A.S,57,3174045311,,,,,,,,,,,,,,,,,,,,,
SUTEX INTERNACIONAL S.A.S,57,3174046634,,,,,,,,,,,,,,,,,,,,,
FUNDACION OFTALMOLOGICA DE SANTANDER FOSCAL,57,3174048060,,,,,,,,,,,,,,,,,,,,,
JAIME ENRRIQUE SANCHEZ CONTRERAS,57,3174048809,,,,,,,,,,,,,,,,,,,,,
ESPUMAS SANTANDER SAS,57,3174050827,,,,,,,,,,,,,,,,,,,,,
TMSOFT SAS,57,3174107771,,,,,,,,,,,,,,,,,,,,,
TROPICAL FRUITS EXPORT SAS,57,3174149365,,,,,,,,,,,,,,,,,,,,,
TECHNOLOGY SOLUTIONS FACTORY S.A.S,57,3174246787,,,,,,,,,,,,,,,,,,,,,
COLCAFE S.A.S,57,3174267160,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAS SAVER S.A,57,3174275230,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAS SAVER S.A,57,3174275230,,,,,,,,,,,,,,,,,,,,,
BUSHER SAS,57,3174280969,,,,,,,,,,,,,,,,,,,,,
LISTO Y FRESCO LTDA,57,3174283870,,,,,,,,,,,,,,,,,,,,,
METECNO DE COLOMBIA S.A.,57,3174300807,,,,,,,,,,,,,,,,,,,,,
ETIQUETAS E IMPRESOSO GRAFICOS S.A.,57,3174306249,,,,,,,,,,,,,,,,,,,,,
CREACIONES SANTE S.A.S,57,3174310043,,,,,,,,,,,,,,,,,,,,,
DULCES RENACER SAS,57,3174320486,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAS GUAYACOL S.A.S.,57,3174322789,,,,,,,,,,,,,,,,,,,,,
EKA CORPORACION S.A.,57,3174326350,,,,,,,,,,,,,,,,,,,,,
INVERPALMAS SAS,57,3174331635,,,,,,,,,,,,,,,,,,,,,
FUNDACION ABOOD SHAIO,57,3174335951,,,,,,,,,,,,,,,,,,,,,
NIETO & MILEVCIC LTDA,57,3174338492,,,,,,,,,,,,,,,,,,,,,
PRONALMED SAS,57,3174343997,,,,,,,,,,,,,,,,,,,,,
LA HICOTEA FACTORIA SAS,57,3174344557,,,,,,,,,,,,,,,,,,,,,
INDUSTRIALES DE AMÉRICA S.A.S,57,3174344710,,,,,,,,,,,,,,,,,,,,,
SAN PER SAS,57,3174345282,,,,,,,,,,,,,,,,,,,,,
SAN PER SAS,57,3174345282,,,,,,,,,,,,,,,,,,,,,
DYNA Y CIA S.A.,57,3174346208,,,,,,,,,,,,,,,,,,,,,
IMPROPHARMA,57,3174347355,,,,,,,,,,,,,,,,,,,,,
OPEN MIND COLOMBIA SAS,57,3174349824,,,,,,,,,,,,,,,,,,,,,
CERÁMICA ITALIA S.A,57,3174350058,,,,,,,,,,,,,,,,,,,,,
CONFECCIONES MARACUARIO,57,3174351143,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAS ROCAS SAS,57,3174364595,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAS ROCAS SAS,57,3174364595,,,,,,,,,,,,,,,,,,,,,
INDUSTRIA DE MUEBLES DEL VALLE,57,3174368098,,,,,,,,,,,,,,,,,,,,,
MOMPOSSINA SWIMWEAR,57,3174371105,,,,,,,,,,,,,,,,,,,,,
MOMPOSSINA SWIMWEAR,57,3174371109,,,,,,,,,,,,,,,,,,,,,
PLASTICOS MONCLAT S.AS.,57,3174375917,,,,,,,,,,,,,,,,,,,,,
QUIFARMA S.A.,57,3174379699,,,,,,,,,,,,,,,,,,,,,
DOG TOYS LIMITADA,57,3174382050,,,,,,,,,,,,,,,,,,,,,
DERMOCELL COLOMBIA SAS,57,3174387148,,,,,,,,,,,,,,,,,,,,,
DERMOCELL COLOMBIA SAS,57,3174387159,,,,,,,,,,,,,,,,,,,,,
C.I. UNIBÁN S.A.,57,3174389997,,,,,,,,,,,,,,,,,,,,,
EL GUALILO FREE ZONE S.A.S,57,3174400112,,,,,,,,,,,,,,,,,,,,,
NESTLE DE COLOMBIA SA,57,3174408957,,,,,,,,,,,,,,,,,,,,,
PROTECCIÓN Y DOTACIÓN ESPECIALIZADA PROTECORP SAS,57,3174415122,,,,,,,,,,,,,,,,,,,,,
ACEMAR S.A.S.,57,3174424602,,,,,,,,,,,,,,,,,,,,,
GLOBAL AGRICULTURAL TRADING SAS,57,3174426401,,,,,,,,,,,,,,,,,,,,,
GOMBOR SAS,57,3174426670,,,,,,,,,,,,,,,,,,,,,
NEXURA INTERNACIONAL S.A.S,57,3174712492,,,,,,,,,,,,,,,,,,,,,
EXTREME TECHNOLOGIES S.A,57,3175002092,,,,,,,,,,,,,,,,,,,,,
GOLDCHIPS S.A.S.,57,3175010603,,,,,,,,,,,,,,,,,,,,,
MIKASA STORE SAS,57,3175013196,,,,,,,,,,,,,,,,,,,,,
LABORATORIO L'MAR S.A.S.,57,3175017206,,,,,,,,,,,,,,,,,,,,,
ASOPROCASINES,57,3175024019,,,,,,,,,,,,,,,,,,,,,
COOPERATIVA DE CAFICULTORES Y AGRICULTORES DE LA SIERRA NEVADA DE SANTA MARTA,57,3175030395,,,,,,,,,,,,,,,,,,,,,
AGROPECUARIA EL BÚFALO S.A,57,3175097534,,,,,,,,,,,,,,,,,,,,,
PRODE S.A.S,57,3175098227,,,,,,,,,,,,,,,,,,,,,
IMAGEN Y MODA S.A,57,3175099596,,,,,,,,,,,,,,,,,,,,,
GRUPO VIRTUAL DISEÑO SAS,57,3175103344,,,,,,,,,,,,,,,,,,,,,
DO JEANS CONFECCIONES S.A.S,57,3175105532,,,,,,,,,,,,,,,,,,,,,
INVERSIONES SAMANTHA & CIA S.A.S,57,3175109997,,,,,,,,,,,,,,,,,,,,,
AY SPORT,57,3175112563,,,,,,,,,,,,,,,,,,,,,
CI TESCO,57,3175113011,,,,,,,,,,,,,,,,,,,,,
PROJECTION CORE CONSULTING,57,3175113088,,,,,,,,,,,,,,,,,,,,,
ASOPROCASINES,57,3175132003,,,,,,,,,,,,,,,,,,,,,
AY SPORT,57,3175132595,,,,,,,,,,,,,,,,,,,,,
CALZADO BYE,57,3175162686,,,,,,,,,,,,,,,,,,,,,
RUNWAY JEANS SAS,57,3175172945,,,,,,,,,,,,,,,,,,,,,
CARIBBEAN SUNRISE LABORATORIOS M,57,3175181875,,,,,,,,,,,,,,,,,,,,,
TEXDECOR SAS,57,3175384462,,,,,,,,,,,,,,,,,,,,,
LABORATORIOS CERO S.A.,57,3175387692,,,,,,,,,,,,,,,,,,,,,
NIETO & MILEVCIC LTDA,57,3175719091,,,,,,,,,,,,,,,,,,,,,
VARBO LTDA,57,3175734005,,,,,,,,,,,,,,,,,,,,,
DULCES RENACER SAS,57,3175735669,,,,,,,,,,,,,,,,,,,,,
TANIA REVUELTAS JOYERIA,57,3175744821,,,,,,,,,,,,,,,,,,,,,
CODYD SAS,57,3175762598,,,,,,,,,,,,,,,,,,,,,
TECNOLOGÍAS DE CONDUCCIÓN Y CONTROL TCL S.A.,57,3175860103,,,,,,,,,,,,,,,,,,,,,
PRODUCTOS DE LA LOMA DULCE,57,3175862327,,,,,,,,,,,,,,,,,,,,,
RAF_OVER,57,3176351763,,,,,,,,,,,,,,,,,,,,,
OFIOCCIDENTE LTDA,57,3176372201,,,,,,,,,,,,,,,,,,,,,
SIGNA GRAIN S.A.S,57,3176372357,,,,,,,,,,,,,,,,,,,,,
IMPADOC S.A.,57,3176391054,,,,,,,,,,,,,,,,,,,,,
IN FASHION LG SAS,57,3176393990,,,,,,,,,,,,,,,,,,,,,
INDUSTRIA AMERICANA DE COLCHONES INDUAMERCOL S.A.S,57,3176400645,,,,,,,,,,,,,,,,,,,,,
GLOBAL REJILLAS S.A.S.,57,3176424960,,,,,,,,,,,,,,,,,,,,,
IMAGENES GRAFICAS S.A,57,3176428571,,,,,,,,,,,,,,,,,,,,,
ATUNES Y ENLATADOS DEL CARIBE S.A.,57,3176430628,,,,,,,,,,,,,,,,,,,,,
FAJAS PIEL DE ANGEL,57,3176433531,,,,,,,,,,,,,,,,,,,,,
C.I. EXPO TEXTILES Y CONFECCIONES S.A.S.,57,3176434240,,,,,,,,,,,,,,,,,,,,,
ROSE AND ROSE BEACHWEAR SAS,57,3176435395,,,,,,,,,,,,,,,,,,,,,
ALIMENTOS LA ISABELA SAS,57,3176455767,,,,,,,,,,,,,,,,,,,,,
TROPI SWEET SAS,57,3176457587,,,,,,,,,,,,,,,,,,,,,
NEROLI S.A.S,57,3176457955,,,,,,,,,,,,,,,,,,,,,
BELLA LAB S.AS. / RENE CHARDON,57,3176458321,,,,,,,,,,,,,,,,,,,,,
SIGNA GRAIN S.A.S,57,3176475716,,,,,,,,,,,,,,,,,,,,,
FABRICA DE LICORES DE AMERICA S.A.S,57,3176475823,,,,,,,,,,,,,,,,,,,,,
IMEPEX SAS,57,3176476902,,,,,,,,,,,,,,,,,,,,,
IMEPEX SAS,57,3176476902,,,,,,,,,,,,,,,,,,,,,
ASOPROKIA,57,3176481279,,,,,,,,,,,,,,,,,,,,,
CAFE CON ALTURA BUESACO SAS,57,3176487585,,,,,,,,,,,,,,,,,,,,,
TP3 DESIGN,57,3176494007,,,,,,,,,,,,,,,,,,,,,
CI TESCO,57,3176548084,,,,,,,,,,,,,,,,,,,,,
GRUPO ASOCIATIVO DE TRABAJO AGROINDUSTRIAL ILLARI,57,3176552938,,,,,,,,,,,,,,,,,,,,,
GARCIA VEGA SAS,57,3176569525,,,,,,,,,,,,,,,,,,,,,
FUNDICIONES Y COMPONENTES AUTOMOTORES S.A.S. FUNDICOM,57,3176577510,,,,,,,,,,,,,,,,,,,,,
DISEÑO Y MODA NUEVO MUNDO S.A,57,3176579675,,,,,,,,,,,,,,,,,,,,,
INTERNATIONAL TRADING HEALTHY FRUITS S.A.S.,57,3176591741,,,,,,,,,,,,,,,,,,,,,
LABORATORIOS ECAR S.A.,57,3176644633,,,,,,,,,,,,,,,,,,,,,
COLFOOD SAS,57,3176669264,,,,,,,,,,,,,,,,,,,,,
QUIMIDERM LTDA,57,3176671297,,,,,,,,,,,,,,,,,,,,,
IN FASHION LG SAS,57,3176675406,,,,,,,,,,,,,,,,,,,,,
FUNDALCO S.A.,57,3176675978,,,,,,,,,,,,,,,,,,,,,
LAMINAS TROQUELADAS DE ANTIOQUIA,57,3176683090,,,,,,,,,,,,,,,,,,,,,
INTERNATIONAL FRESH PRODUCES S.A.S,57,3176820193,,,,,,,,,,,,,,,,,,,,,
ACHIRAS TRADICIÓN S.A.S,57,3176823588,,,,,,,,,,,,,,,,,,,,,
COOLFISH SAS,57,3177002121,,,,,,,,,,,,,,,,,,,,,
TRU DIGITAL MEDIA - ENGENIAL SAS,57,3177006697,,,,,,,,,,,,,,,,,,,,,
INTAP S.A.S,57,3177116315,,,,,,,,,,,,,,,,,,,,,
MODA DE COLOMBIA SAS,57,3177181326,,,,,,,,,,,,,,,,,,,,,
FOMOPART,57,3177182215,,,,,,,,,,,,,,,,,,,,,
FOMOPART,57,3177182215,,,,,,,,,,,,,,,,,,,,,
CONECTIVA NETWORKS,57,3177215068,,,,,,,,,,,,,,,,,,,,,
TOSCANA Y SORRENTO GOURMET SAS,57,3177293539,,,,,,,,,,,,,,,,,,,,,
INVERMARK J,57,3177396142,,,,,,,,,,,,,,,,,,,,,
INGENIERIA DE DATOS S.A.S.,57,3177482980,,,,,,,,,,,,,,,,,,,,,
TROPICAL FRUITS EXPORT SAS,57,3177752803,,,,,,,,,,,,,,,,,,,,,
ALICO S.A,57,3177881030,,,,,,,,,,,,,,,,,,,,,
DISCOMERLA SAS,57,3178338166,,,,,,,,,,,,,,,,,,,,,
IMPADOC S.A.,57,3178544351,,,,,,,,,,,,,,,,,,,,,
SEGUNDA PIEL J,57,3178551333,,,,,,,,,,,,,,,,,,,,,
JALIANAYA,57,3178556234,,,,,,,,,,,,,,,,,,,,,
QBCO S.A,57,3178582214,,,,,,,,,,,,,,,,,,,,,
PRODIA S.A.S,57,3178931566,,,,,,,,,,,,,,,,,,,,,
LABORATORIOS FARMA PAR S.A.S,57,3182020438,,,,,,,,,,,,,,,,,,,,,
JCT EMPRESARIAL SA,57,3182097606,,,,,,,,,,,,,,,,,,,,,
JCT EMPRESARIAL SA,57,3182097651,,,,,,,,,,,,,,,,,,,,,
BOTANIC REPUBLIC SA,57,3182097841,,,,,,,,,,,,,,,,,,,,,
RUBICA CONSULTORES S.A.S,57,3182115523,,,,,,,,,,,,,,,,,,,,,
ENTACOL S.A.S.,57,3182152256,,,,,,,,,,,,,,,,,,,,,
MUMA S.A.S.,57,3182152776,,,,,,,,,,,,,,,,,,,,,
GRUPO MODA VISUAL S.A.S.,57,3182165941,,,,,,,,,,,,,,,,,,,,,
EQUIPOS DE PROTECCIÓN INDIVIDUAL S.A.S,57,3182269211,,,,,,,,,,,,,,,,,,,,,
MAQUI SPORTSWEAR,57,3182379628,,,,,,,,,,,,,,,,,,,,,
DRYCOL S.A.S,57,3182405525,,,,,,,,,,,,,,,,,,,,,
SOLO STANDS SAS,57,3182448285,,,,,,,,,,,,,,,,,,,,,
CALZADO BUFALO,57,3182544902,,,,,,,,,,,,,,,,,,,,,
DIVINA TENTACIÓN LINGERIE S.A.S,57,3182653128,,,,,,,,,,,,,,,,,,,,,
AGRAF INDUSTRIAL S.A.S. - AGRAF S.A.S.,57,3182704178,,,,,,,,,,,,,,,,,,,,,
COLOMBIANA DE PVC SAS,57,3182710128,,,,,,,,,,,,,,,,,,,,,
OPENTIC SAS,57,3182743366,,,,,,,,,,,,,,,,,,,,,
ICOMALLAS S.A.,57,3182810233,,,,,,,,,,,,,,,,,,,,,
LIDERPAN S.A.,57,3182810233,,,,,,,,,,,,,,,,,,,,,
LIDERPAN S.A.,57,3182810233,,,,,,,,,,,,,,,,,,,,,
SYNERGY PACK,57,3182819383,,,,,,,,,,,,,,,,,,,,,
CABARRIA IQA S.A.S.,57,3182823453,,,,,,,,,,,,,,,,,,,,,
COMERCIALIZADORA MUNDIORIENTE S.A.S,57,3182851714,,,,,,,,,,,,,,,,,,,,,
TONO A TONO ACTIVE LINE SAS,57,3182887060,,,,,,,,,,,,,,,,,,,,,
STUDIO AVANTI S.A.S,57,3182899933,,,,,,,,,,,,,,,,,,,,,
STUDIO AVANTI S.A.S,57,3182899938,,,,,,,,,,,,,,,,,,,,,
INSAGO SAS,57,3182916700,,,,,,,,,,,,,,,,,,,,,
AZEMBLA S.A.S.,57,3182917729,,,,,,,,,,,,,,,,,,,,,
COLOR PLUS FOTOGRAFIA SAS,57,3182918010,,,,,,,,,,,,,,,,,,,,,
COMESTIBLES ITALO S.A.,57,3183055647,,,,,,,,,,,,,,,,,,,,,
PREINTIMO S.A.S.,57,3183059821,,,,,,,,,,,,,,,,,,,,,
TAO COMPANY VANESSA ARCILA,57,3183100939,,,,,,,,,,,,,,,,,,,,,
SUSI SAS,57,3183120466,,,,,,,,,,,,,,,,,,,,,
LÖK FOODS,57,3183272678,,,,,,,,,,,,,,,,,,,,,
MELANGE GOURMET S.A.S,57,3183305753,,,,,,,,,,,,,,,,,,,,,
GRUPO ASTHEC S.A,57,3183306626,,,,,,,,,,,,,,,,,,,,,
C.I. EXPORTADORA ALFA SAS,57,3183438595,,,,,,,,,,,,,,,,,,,,,
C.I. TOTALTRADE S.A.S.,57,3183490649,,,,,,,,,,,,,,,,,,,,,
EMPRESA TRANSFORMADORA DE ALUMINIO S.A.S,57,3183507702,,,,,,,,,,,,,,,,,,,,,
SE ORIGIN SAS - CAFE ANEI,57,3183540268,,,,,,,,,,,,,,,,,,,,,
KINIRA SWIMWEAR,57,3183620016,,,,,,,,,,,,,,,,,,,,,
